DateTime,AddedIPs,RemovedIPs
1538720185,61,66
1538721145,111,57
1538722099,48,72
1538723082,55,51
1538724257,46,60
1538725212,38,7
1538726193,50,16
1538727135,41,38
1538728098,47,33
1538729077,38,50
1538730024,59,67
1538730990,42,69
1538731938,70,101
1538732897,74,81
1538733873,44,69
1538734828,45,48
1538735780,55,55
1538736744,47,47
1538737716,55,85
1538738658,59,9
1538739615,47,46
1538740583,42,54
1538741560,48,12
1538742514,37,20
1538743476,91,21
1538744441,52,15
1538745396,42,14
1538746346,39,9
1538747294,34,20
1538748279,71,59
1538749458,52,72
1538750419,56,131
1538751379,38,51
1538752340,54,5
1538753295,45,103
1538754282,74,50
1538755229,59,57
1538756188,54,6
1538757144,42,107
1538758339,72,65
1538759324,59,59
1538760278,74,54
1538761212,86,43
1538762183,57,4
1538763413,62,84
1538764582,33,50
1538765539,50,51
1538766502,96,1788
1538767455,41,48
1538768433,42,57
1538769410,40,53
1538770355,32,82
1538771298,48,55
1538772254,45,44
1538773220,47,60
1538774200,42,43
1538775141,40,47
1538776095,48,42
1538777082,45,59
1538778019,39,56
1538778996,31,48
1538779967,30,52
1538780939,30,83
1538781877,37,0
1538782813,45,80
1538783773,48,64
1538784756,46,54
1538785715,71,57
1538786676,55,64
1538787645,48,71
1538788584,36,46
1538789536,45,52
1538790494,41,47
1538791461,49,71
1538792411,46,73
1538793399,73,57
1538794358,52,55
1538795323,33,62
1538796271,30,71
1538797236,40,49
1538798198,30,73
1538799158,36,71
1538800092,46,64
1538801057,37,72
1538802019,45,100
1538802983,44,77
1538803944,43,80
1538804898,40,101
1538805862,41,80
1538806831,28,90
1538807798,43,101
1538808759,45,107
1538809699,29,2
1538810660,20,84
1538811615,46,12
1538812596,42,9
1538813538,51,22
1538814498,29,32
1538815481,39,65
1538816441,10,58
1538817380,14,102
1538818336,19,86
1538819294,8,66
1538820260,30,71
1538821212,67,46
1538822210,99,72
1538823137,70,71
1538824098,66,101
1538825054,53,257
1538826016,49,264
1538826983,38,56
1538827942,49,30
1538828894,38,40
1538829873,41,37
1538830817,36,28
1538831779,37,36
1538832737,33,47
1538833955,41,105
1538834911,29,2
1538835868,34,89
1538836812,40,121
1538837780,51,138
1538838748,59,52
1538839691,31,3
1538840658,34,48
1538841623,34,47
1538842579,39,75
1538843551,33,55
1538844490,42,46
1538845460,50,52
1538846418,29,52
1538847372,31,46
1538848332,37,76
1538849321,31,59
1538850253,36,47
1538851214,36,53
1538852173,29,42
1538853139,36,48
1538854095,31,62
1538855057,34,49
1538856017,31,46
1538856983,40,51
1538857940,41,50
1538858891,31,49
1538859860,26,49
1538860831,20,48
1538861779,26,47
1538862738,31,57
1538863718,46,64
1538864669,49,53
1538865624,33,46
1538866581,38,46
1538867543,32,55
1538868490,28,77
1538869457,28,4
1538870426,35,54
1538871386,39,66
1538872352,46,58
1538873291,42,83
1538874265,38,48
1538875249,35,55
1538876174,36,50
1538877155,50,64
1538878115,26,52
1538879053,39,47
1538880018,28,42
1538881006,35,41
1538881941,45,47
1538882889,32,39
1538883874,29,51
1538884830,27,48
1538885797,46,51
1538886754,33,56
1538887714,35,45
1538888663,48,62
1538889616,32,46
1538890592,37,47
1538891539,33,42
1538892501,43,34
1538893458,41,37
1538894418,37,18
1538895380,43,40
1538896345,34,29
1538897295,41,21
1538898256,37,48
1538899237,36,49
1538900185,28,57
1538901138,39,54
1538902122,38,43
1538903060,47,56
1538904010,41,56
1538904985,45,67
1538905932,24,43
1538906920,29,52
1538907853,35,48
1538908814,38,41
1538909769,42,53
1538910735,33,67
1538911710,33,39
1538912659,39,53
1538913660,33,40
1538914588,36,59
1538915553,38,47
1538916500,45,55
1538917478,41,37
1538918425,35,53
1538919381,43,43
1538920356,54,43
1538921295,30,45
1538922259,34,39
1538923214,41,30
1538924196,34,31
1538925131,55,32
1538926094,36,48
1538927054,40,55
1538928046,33,54
1538928983,51,38
1538929942,38,49
1538930893,41,33
1538931866,44,40
1538932815,38,48
1538933775,43,56
1538935491,39,75
1538936410,32,1
1538937385,35,79
1538938338,29,3
1538939309,32,93
1538940273,35,39
1538941212,32,3
1538942178,39,35
1538943132,40,55
1538944105,36,92
1538945067,42,6
1538946072,34,78
1538946988,22,5
1538947935,32,39
1538948893,21,42
1538949881,36,82
1538950812,27,0
1538951779,20,43
1538952733,31,40
1538953721,38,54
1538954652,37,50
1538955622,27,45
1538956571,29,62
1538957545,33,53
1538958493,33,61
1538959737,30,54
1538960918,38,51
1538961873,32,44
1538962826,49,56
1538963800,42,39
1538964735,47,42
1538965709,33,27
1538966662,42,41
1538967631,35,47
1538968591,50,39
1538969541,36,38
1538970496,47,42
1538971469,33,47
1538972409,37,49
1538973387,44,36
1538974358,53,44
1538975298,88,33
1538976257,58,32
1538977215,27,50
1538978174,29,30
1538979145,46,38
1538980100,47,61
1538981061,48,27
1538982018,62,33
1538982994,47,37
1538983943,45,31
1538984899,47,53
1538985857,38,74
1538986819,50,49
1538987791,45,42
1538988737,50,45
1538989698,65,35
1538990662,52,45
1538991612,44,48
1538992578,47,80
1538993539,52,54
1538994498,39,52
1538995473,48,40
1538996479,55,68
1538997395,45,58
1538998344,58,66
1538999293,55,46
1539000280,43,54
1539001222,45,58
1539002190,48,58
1539003133,53,43
1539004223,38,60
1539005286,40,49
1539006274,55,60
1539007226,42,56
1539008177,56,55
1539009139,42,49
1539010097,45,48
1539011081,53,52
1539012010,35,43
1539012971,46,69
1539013936,41,34
1539014945,62,37
1539015852,38,61
1539016811,54,58
1539017790,61,53
1539018733,46,59
1539019689,38,54
1539020673,39,46
1539021619,34,49
1539022586,43,53
1539023539,43,46
1539024514,36,36
1539025717,89,1564
1539026688,41,43
1539027610,41,52
1539028576,30,57
1539029535,33,49
1539030506,31,55
1539031462,42,38
1539032422,40,51
1539033421,34,38
1539034340,46,32
1539035297,24,46
1539036266,40,36
1539037215,44,41
1539038191,41,51
1539039162,33,53
1539040096,64,54
1539041062,42,44
1539042011,47,41
1539042996,48,61
1539043943,59,58
1539044893,64,43
1539045855,59,53
1539046843,62,46
1539047780,50,45
1539048740,57,46
1539049696,57,61
1539050664,54,65
1539051616,50,42
1539052595,38,50
1539053532,42,45
1539054505,53,41
1539055454,46,46
1539056419,31,37
1539057373,46,54
1539058352,37,57
1539059302,40,43
1539060263,45,51
1539061234,56,50
1539062191,51,46
1539063136,48,44
1539064120,47,43
1539065306,60,39
1539066261,65,65
1539067213,48,52
1539068188,51,47
1539069135,47,51
1539070104,55,60
1539071053,47,52
1539072272,48,58
1539073217,53,51
1539074189,37,53
1539075132,55,59
1539076117,52,58
1539077055,48,55
1539078018,46,74
1539078973,62,64
1539079944,42,58
